1,2,3,4,5,6,7,8,9,11,22,33,44,a,b,c,d,e,f
0,0,11,4,15,6,4,4,2,-0.962822428,-0.678221552,-12.95785382,-34.27330234,0,0,0,0,0,0
0,0,11,4,15,6,4,4,1,-0.962822428,-2.189210321,44.88114573,4.178355234,1,0,0,0,1,0
0,0,11,4,15,6,4,4,1,-0.962822428,-2.189210321,44.88114573,4.178355234,1,0,0,0,1,0
0,0,11,4,15,6,4,4,0,-0.962822428,-0.788530466,-11.83352684,-45.699741,1,0,0,1,1,1
0,0,11,4,15,6,4,4,0,-0.962822428,-2.979651163,1.677505419,24.99583125,1,0,0,0,0,0
0,0,11,4,15,6,4,4,0,1.788098794,1.754385965,-34.52485192,-39.42827711,1,0,0,1,0,0
0,0,11,4,15,6,4,4,0,1.788098794,1.754385965,-34.52485192,-39.42827711,1,0,0,1,0,0
0,0,11,4,15,6,4,4,0,1.100368489,-4.582210243,-34.52200146,-46.57234994,1,1,0,0,0,1
0,0,11,4,15,6,4,4,0,0.412638183,-0.090661831,-26.92204661,-47.70961693,0,0,0,1,0,0
0,0,11,4,15,6,4,4,0,0.412638183,-3.304178814,43.76202975,114.5231846,1,1,1,0,1,1
0,0,11,4,15,6,4,4,0,0.412638183,-3.304178814,43.76202975,114.5231846,1,1,1,0,1,1
0,0,11,4,15,6,4,4,1,-0.275092122,-2.785782901,-20.31528728,-30.9686787,0,1,1,0,0,1
0,0,11,4,15,6,4,4,1,1.100368489,-5.293005671,19.19153032,-25.56945781,1,1,1,0,0,0
0,0,11,4,15,6,4,4,1,-0.275092122,0.328947368,-9.03977501,-4.861390117,0,1,0,0,1,0
0,0,11,4,15,6,4,4,1,-0.275092122,0.328947368,-9.03977501,-4.861390117,0,1,0,0,1,0
0,0,11,4,15,6,4,4,0,-1.650552733,1.166180758,-48.2739726,-62.83502085,1,1,0,1,1,1
0,0,11,4,15,6,4,4,1,-0.275092122,-0.566572238,-67.4417029,-78.13788041,0,0,0,1,0,0
0,1,25,0,49,2,1,4,1,0.556585877,4.787234043,197.4952887,-73.75364057,1,0,1,0,0,1
0,1,25,0,49,2,1,4,1,0.604627594,-4.074074074,-34.02157612,-65.47820618,0,1,1,1,1,0
0,1,25,0,49,2,1,4,1,0.623105178,-1.052631579,-70.06301503,-83.71303926,0,1,1,0,0,1
0,1,25,0,49,2,1,4,1,0.623105178,-1.052631579,-70.06301503,-83.71303926,0,1,1,0,0,1
0,1,25,0,49,2,1,4,2,0.456806926,6.315789474,-34.44189251,-18.787322,1,0,1,0,1,0
0,1,25,0,49,2,1,4,1,0.419851759,-9.285714286,38.62101759,103.8991916,0,0,0,1,0,1
0,1,25,0,49,2,1,4,1,0.419851759,-3.243243243,-86.32748827,-90.34682285,0,0,1,1,0,0
0,1,25,0,49,2,1,4,1,0.419851759,-3.243243243,-86.32748827,-90.34682285,0,0,1,1,0,0
0,1,25,0,49,2,1,4,1,-0.762713587,-15.52795031,-47.01223902,-30.88552916,1,0,0,1,0,1
0,1,25,0,49,2,1,4,1,0.087255256,-2.641509434,111.4103924,-21.95121951,1,1,0,1,0,1
0,1,25,0,49,2,1,4,1,-2.405370763,-4.761904762,111.6129032,-22.58064516,0,1,0,1,0,1
0,1,25,0,49,2,1,4,1,-2.405370763,-4.761904762,111.6129032,-22.58064516,0,1,0,1,0,1
0,1,25,0,49,2,1,4,1,-2.405370763,-4.761904762,111.6129032,-22.58064516,0,1,0,1,0,1
0,1,25,0,49,2,1,4,1,-2.405370763,-4.761904762,111.6129032,-22.58064516,0,1,0,1,0,1
0,1,25,0,49,2,1,4,1,-2.405370763,-4.761904762,111.6129032,-22.58064516,0,1,0,1,0,1
0,1,25,0,49,2,1,4,1,-2.405370763,-4.761904762,111.6129032,-22.58064516,0,1,0,1,0,1
0,1,25,0,49,2,1,4,1,-2.405370763,-4.761904762,111.6129032,-22.58064516,0,1,0,1,0,1
0,1,25,0,49,2,1,4,1,-2.405370763,-4.761904762,111.6129032,-22.58064516,0,1,0,1,0,1
0,1,17,1,30,1,2,1,0,-0.878150065,3.381340013,-48.28829782,-53.55084342,0,1,1,0,0,0
0,1,17,1,30,1,2,1,0,-1.554889565,2.279792746,19.0933924,74.94278331,1,0,0,1,0,1
0,1,17,1,30,1,2,1,0,-0.781472994,-5.592105263,-8.356807512,-1.059691482,0,1,0,0,1,0
0,1,17,1,30,1,2,1,0,-0.781472994,-5.592105263,-8.356807512,-1.059691482,0,1,0,0,1,0
0,1,17,1,30,1,2,1,1,1.345422577,5.230914232,-20.57868132,-43.73768405,0,0,1,1,1,1
0,1,17,1,30,1,2,1,1,-0.008056423,4.408352668,-32.7485888,-16.95742127,0,1,0,0,1,1
0,1,17,1,30,1,2,1,1,-1.651566636,-1.330834114,-2.829777971,6.922072268,0,1,1,1,0,0
0,1,17,1,30,1,2,1,1,1.152068434,2.924660739,-6.533955783,46.11116005,0,0,1,1,1,0
0,1,17,1,30,1,2,1,1,0.668683077,3.830480848,-0.804837665,-37.05276798,1,1,1,0,1,1
0,1,17,1,30,1,2,1,1,0.572006006,-2.135135135,-20.46716525,-3.65741215,0,0,0,1,1,1
0,1,109,5,318,2,1,2,0,2.201367593,11.60666308,59.87311657,167.1953476,1,1,0,1,0,1
0,1,109,5,318,2,1,2,0,1.114272486,-0.585480094,115.2875696,79.03525046,0,0,1,1,0,0
0,1,109,5,318,2,1,2,0,0.244596399,3.649635036,-27.45953439,32.42549028,0,1,1,0,0,1
0,1,109,5,318,2,1,2,0,1.549110529,-5.57329463,-2.130584192,45.29502084,1,0,0,1,0,1
0,1,109,5,318,2,1,2,0,1.114272486,-4.10022779,-3.432969393,-23.96635046,0,0,1,1,1,1
0,1,109,5,318,2,1,2,0,0.027177378,1.482479784,-27.3980471,-0.379092476,0,1,0,1,1,1
0,1,109,5,318,2,1,2,0,-0.190241644,2.255639098,-17.29561743,-5.016807256,1,0,0,0,0,0
0,1,109,5,318,2,1,2,0,0.35330591,1.264222503,115.4150298,96.78114307,1,0,1,1,0,1
0,1,109,5,318,2,1,2,0,-0.298951155,-1.994301994,9.851807943,57.43924126,0,1,1,1,1,0
0,1,109,5,318,2,1,2,0,0.462015421,-0.892228223,-40.66309673,-40.84539136,1,0,1,1,1,1
0,1,109,5,318,2,1,2,0,-0.190241644,-2.680108188,77.21401977,72.24290666,0,1,1,0,0,1
0,1,109,5,318,2,1,2,0,0.896853464,-3.041825095,-21.34057659,-22.41671697,1,0,0,0,1,1
0,1,109,5,318,2,1,2,0,-1.168627241,3.738317757,-52.52949253,-27.27884103,0,1,1,0,1,1
0,1,109,5,318,2,1,2,0,-1.05991773,0.660066007,72.70163851,146.7166264,0,1,0,1,0,1
0,1,109,5,318,2,1,2,0,-1.277336752,0.41382668,-45.40423099,-46.20926244,0,0,0,1,1,1
0,1,109,5,318,2,1,2,0,-0.190241644,2.460732984,-20.49625981,-27.02061668,0,1,0,0,1,0
0,1,109,5,318,2,1,2,0,-0.733789198,4.997128087,-39.8945726,-37.65445114,0,1,1,0,1,1
0,1,109,5,318,2,1,2,0,-0.842498709,1.349920593,-5.934932632,-26.38843247,1,1,0,0,1,0
0,1,37,3,216,4,1,1,0,1.039950994,-3.704618424,42.64443373,41.63277108,1,1,0,1,0,1
0,1,37,3,216,4,1,1,0,0.86734502,1.485148515,114.0212672,143.6292707,1,1,1,0,0,1
0,1,37,3,216,4,1,1,0,1.644071903,0.117279124,-27.03071958,-26.5747454,0,1,1,1,0,1
0,1,37,3,216,4,1,1,0,-1.290229656,2.918524524,-8.844500905,18.75557478,1,1,0,1,1,0
0,1,37,3,216,4,1,1,0,1.169405474,6.331168831,74.25599276,28.36516717,1,1,1,1,1,1
0,1,37,3,216,4,1,1,0,-0.686108747,-2.049689441,31.76375486,122.2199768,0,0,0,0,0,1
0,1,37,3,216,4,1,1,0,0.694739046,-9.942911513,50.43254906,94.63680263,1,1,1,0,0,1
0,1,37,3,216,4,1,1,0,-1.419684137,-4.611837048,-0.898772534,5.264239125,1,0,1,1,1,0
0,1,37,3,216,4,1,1,0,0.737890539,6.900067981,21.23411978,-47.15063521,1,0,0,0,0,1
0,1,37,3,216,4,1,1,0,-0.427199786,-1.405152225,1121.376518,474.6963563,1,0,1,1,1,0
0,1,37,3,216,4,1,1,0,0.910496513,-2.581967213,29.59109462,-40.98701299,1,1,1,1,0,0
0,1,37,3,216,4,1,1,0,-0.988169202,1.375573155,-8.977378949,19.3494111,1,1,1,0,1,0
0,1,37,3,216,4,1,1,0,0.478981578,3.405572755,79.92227577,120.3637494,1,0,1,1,1,1
0,1,37,3,216,4,1,1,0,-0.815563227,2.859412232,36.21519585,81.06654082,0,1,1,1,1,0
0,1,37,3,216,4,1,1,0,0.608436059,4.242204496,52.66673691,124.8867348,1,0,0,1,0,1
0,1,37,3,216,4,1,1,0,-1.203926669,-2.558895207,60.49415872,121.9417215,0,0,0,1,0,0
0,1,37,3,216,4,1,1,0,0.522133072,3.790983607,-10.90229578,1.44153764,1,0,1,1,1,0
0,1,37,3,216,4,1,1,0,-0.858714721,1.381851681,-28.09644835,-22.21570544,1,1,0,0,0,0
0,1,24,1,21,2,1,1,1,1.024716403,2.564102564,34.81897035,230.7297286,0,0,0,1,0,0
0,1,24,1,21,2,1,1,1,0.661107357,1.06302202,-43.68036335,-42.09069619,0,0,1,0,1,1
0,1,24,1,21,2,1,1,1,0.661107357,3.448275862,41.3884512,-8.499397535,1,0,1,1,1,1
0,1,24,1,21,2,1,1,1,-0.066110736,8.554216867,179.6215751,184.6541344,1,0,0,0,0,1
0,1,24,1,21,2,1,1,1,-0.429719782,-5.649157582,-35.7211329,15.64270153,0,1,0,1,1,1
0,1,24,1,21,2,1,1,1,-0.429719782,3.632887189,14.04937751,209.4323697,1,0,1,1,1,1
0,1,24,1,21,2,1,1,1,0.661107357,9.772296015,-28.30863503,-42.97505159,1,0,0,0,1,1
0,1,24,1,21,2,1,1,1,0.661107357,-4.746017182,59.69220904,83.39211286,1,1,1,1,1,1
0,1,24,1,21,2,1,1,1,-0.066110736,-3.562753036,-44.52464106,-34.80791618,0,0,0,1,1,0
0,1,24,1,21,2,1,1,0,-0.066110736,-0.630693763,-8.096344296,-9.81782614,0,0,0,1,0,1
0,1,29,0,12,0,4,4,2,0.769126425,-4.04040404,-73.14607022,-81.68686742,1,1,0,1,0,1
0,1,29,0,12,0,4,4,2,1.390343923,-8.125,-72.82004886,-91.08839229,0,0,1,1,1,1
0,1,29,0,12,0,4,4,2,0.872662675,-4.098360656,-8.600279014,-11.8315286,0,1,0,0,0,1
0,1,29,0,12,0,4,4,2,0.872662675,-4.098360656,-8.600279014,-11.8315286,0,1,0,0,0,1
0,1,29,0,12,0,4,4,2,-0.26623607,4.210526316,-32.03374176,-43.30398374,1,0,0,1,1,0
0,1,29,0,12,0,4,4,2,-0.680381069,-6.358381503,-15.43040171,3.883624716,0,1,0,0,0,1
0,1,29,0,12,0,4,4,2,-0.990989817,1.153846154,44.29310933,27.31161464,1,1,0,0,0,0
0,1,29,0,12,0,4,4,2,-0.990989817,1.153846154,44.29310933,27.31161464,1,1,0,0,0,0
0,1,29,0,12,0,4,4,2,-1.094526067,-12.5,-63.20098544,-50.79609969,0,0,0,0,0,0
0,1,29,0,12,0,4,4,2,-1.094526067,-12.5,-63.20098544,-50.79609969,0,0,0,0,0,0
0,1,29,0,12,0,4,4,2,-1.094526067,-12.5,-63.20098544,-50.79609969,0,0,0,0,0,0
0,1,29,0,12,0,4,4,2,-1.094526067,-12.5,-63.20098544,-50.79609969,0,0,0,0,0,0
0,1,29,0,12,0,4,4,2,-1.094526067,-12.5,-63.20098544,-50.79609969,0,0,0,0,0,0
0,1,29,0,12,0,4,4,2,-1.094526067,-12.5,-63.20098544,-50.79609969,0,0,0,0,0,0
0,1,29,0,12,0,4,4,2,-1.094526067,-12.5,-63.20098544,-50.79609969,0,0,0,0,0,0
0,1,29,0,12,0,4,4,2,-1.094526067,-12.5,-63.20098544,-50.79609969,0,0,0,0,0,0
0,1,29,0,12,0,4,4,2,-1.094526067,-12.5,-63.20098544,-50.79609969,0,0,0,0,0,0
0,1,29,0,12,0,4,4,2,-1.094526067,-12.5,-63.20098544,-50.79609969,0,0,0,0,0,0
0,2,66,0,212,10,4,4,1,1.241452394,-8.661417323,-51.34141556,-66.72380677,0,0,1,1,1,1
0,2,66,0,212,10,4,4,1,0.680796474,11.72839506,-5.825012693,14.26637333,0,1,1,0,1,0
0,2,66,0,212,10,4,4,1,0.400468514,2.18579235,-55.23670302,-75.53131677,1,1,1,1,1,1
0,2,66,0,212,10,4,4,1,0.400468514,2.18579235,-55.23670302,-75.53131677,1,1,1,1,1,1
0,2,66,0,212,10,4,4,1,0.400468514,9.638554217,0.271782574,-45.7348407,0,1,1,1,1,1
0,2,66,0,212,10,4,4,1,0.400468514,0.000001,-61.76356589,-64.4379845,1,1,1,0,1,0
0,2,66,0,212,10,4,4,1,-0.440515366,14.63414634,-22.40060015,67.14178545,0,1,0,0,1,1
0,2,66,0,212,10,4,4,1,-0.440515366,14.63414634,-22.40060015,67.14178545,0,1,0,0,1,1
0,2,66,0,212,10,4,4,0,-1.281499245,10.22727273,-65.52840608,-82.6915803,1,0,1,0,1,0
0,2,66,0,212,10,4,4,1,-1.842155165,-1.379310345,-75.17724761,-85.65844453,0,1,0,1,1,1
0,2,66,0,212,10,4,4,1,-0.720843326,2.777777778,-81.17647059,-90.1504788,0,1,1,1,1,1
0,2,66,0,212,10,4,4,1,-0.720843326,2.777777778,-81.17647059,-90.1504788,0,1,1,1,1,1
0,2,66,0,212,10,4,4,1,-0.720843326,10.47619048,-57.15819387,-76.25513104,0,1,0,1,1,0
0,2,66,0,212,10,4,4,2,-0.720843326,13.04347826,-35.43281121,-71.97032152,1,1,0,1,0,0
0,2,66,0,212,10,4,4,1,0.120140554,-1.666666667,-49.83466013,-32.3943662,1,1,0,0,1,1
0,2,66,0,212,10,4,4,1,0.120140554,-1.666666667,-49.83466013,-32.3943662,1,1,0,0,1,1
0,2,66,0,212,10,4,4,1,0.680796474,-8.148148148,-76.65698442,-52.99709533,0,0,0,1,1,0
0,2,66,0,212,10,4,4,0,1.802108314,2.604166667,-72.23702864,-91.60759853,1,1,1,0,1,0
0,1,24,0,49,2,1,5,0,0.939614743,6.024096386,301.8655526,50.09494873,1,1,0,0,1,0
0,1,24,0,49,2,1,5,2,-0.734946185,7.142857143,349.9640029,514.1108711,1,1,1,1,1,1
0,1,24,0,49,2,1,5,0,-0.037212465,2.054794521,25.93225164,-44.66268147,1,1,1,1,1,0
0,1,24,0,49,2,1,5,0,-0.037212465,2.054794521,25.93225164,-44.66268147,1,1,1,1,1,0
0,1,24,0,49,2,1,5,0,1.776895207,3.396226415,-35.47379629,-65.73997397,0,1,1,0,1,1
0,1,24,0,49,2,1,5,0,0.939614743,1.149425287,-11.48750171,-30.28274826,1,0,1,1,1,0
0,1,24,0,49,2,1,5,0,-0.874492929,-2.057613169,-23.91208042,-59.10717328,0,1,0,1,0,0
0,1,24,0,49,2,1,5,0,-0.874492929,-2.057613169,-23.91208042,-59.10717328,0,1,0,1,0,0
0,1,24,0,49,2,1,5,0,-0.455852697,3.816793893,14.72956332,-54.00208393,0,1,0,0,1,0
0,1,24,0,49,2,1,5,0,-0.734946185,3.180212014,58.39260599,-24.61322082,1,0,0,1,1,0
0,1,24,0,49,2,1,5,0,-1.153586417,3.519061584,-19.90473097,-21.01331601,1,0,0,1,0,1
0,1,24,0,49,2,1,5,0,-1.153586417,3.519061584,-19.90473097,-21.01331601,1,0,0,1,0,1
0,1,24,0,49,2,1,5,0,1.079161487,5.845181675,-15.86484208,-32.96582139,1,0,1,1,1,0
0,1,24,0,49,2,1,5,0,0.102334279,-1.854974705,-22.63586523,15.90993772,0,1,0,1,1,0
0,1,24,0,49,2,1,5,0,-1.432679905,6.461086637,73.40715397,17.74805599,0,0,1,1,1,0
0,1,24,0,49,2,1,5,0,-1.432679905,6.461086637,73.40715397,17.74805599,0,0,1,1,1,0
0,1,24,0,49,2,1,5,0,0.520974511,2.391629297,-39.65508092,-17.59087291,1,1,0,0,1,0
0,1,24,0,49,2,1,5,0,-1.014039673,-2.723735409,14.28119855,-38.25485677,0,0,1,0,0,0
0,0,85,1,246,4,2,1,1,1.42413799,1.212580523,-11.18949845,6.246806578,1,0,1,0,0,1
0,0,85,1,246,4,2,1,1,0.123838086,-2.097583219,1.236125333,-2.128721166,1,1,0,1,0,0
0,0,85,1,246,4,2,1,1,-1.470577272,5.924950625,86.16701087,49.08901266,1,0,1,0,0,0
0,0,85,1,246,4,2,1,1,-0.572751148,-1.340140396,12.86409514,13.12554915,1,0,0,1,0,1
0,0,85,1,246,4,2,1,1,0.913305885,-5.320945946,-15.84428043,98.99392639,1,0,1,0,1,0
0,0,85,1,246,4,2,1,1,0.185757129,-1.524601525,59.7989441,16.42932124,1,1,1,0,1,0
0,0,85,1,246,4,2,1,1,-1.114542775,-0.342075257,6.892879822,53.37772929,1,0,1,0,1,0
0,0,85,1,246,4,2,1,1,-0.433433301,-3.222453222,59.99509631,27.38556783,1,0,1,0,0,1
0,0,85,1,246,4,2,1,1,1.346739186,-1.32960112,-12.53910009,-21.00524263,0,1,1,0,1,0
0,0,85,1,246,4,2,1,1,0.061919043,-8.761904762,-1.919228256,51.37103464,1,0,1,1,0,0
0,0,85,1,246,4,2,1,0,-1.2229011,-3.899308983,31.16092921,61.68131241,1,0,1,0,1,0
0,0,85,1,246,4,2,1,1,-0.448913062,6.497022198,9.434079025,57.63689058,0,1,0,0,1,0
0,0,85,1,246,4,2,1,1,1.517016554,-1.00050025,-34.14101403,-39.55975555,0,1,1,0,1,0
0,0,85,1,246,4,2,1,1,0.325074976,1.318051576,0.62828436,12.09415272,1,0,0,1,0,0
0,0,85,1,246,4,2,1,1,-1.191941578,0.232666356,26.22734028,16.71847741,1,0,1,0,1,0
0,0,85,1,246,4,2,1,1,-0.510832105,9.546413502,102.8792261,194.2235108,1,0,0,0,0,0
0,0,85,1,246,4,2,1,1,1.455097511,-3.856175091,34.138258,141.5857678,0,0,1,1,1,0
0,0,85,1,246,4,2,1,1,0.634670191,-0.177872643,85.82640194,100.1078985,1,0,1,1,0,1
0,1,128,0,4,2,2,1,0,1.581759302,5.704148472,-4.367562474,-6.987755196,1,1,1,0,1,1
0,1,128,0,4,2,2,1,0,1.828480857,-1.488616462,14.70174348,22.16911206,1,0,1,1,1,0
0,1,128,0,4,2,2,1,0,1.417278265,10.64039409,4.067669939,85.31779733,1,0,1,1,0,1
0,1,128,0,4,2,2,1,0,0.71823386,4.196816208,20.63204784,38.02634117,0,1,1,1,0,1
0,1,128,0,4,2,2,1,0,0.389271787,-1.963746224,14.81989438,33.17569165,0,0,0,0,1,1
0,1,128,0,4,2,2,1,0,-0.392013137,2.417582418,-42.89328866,-24.34947295,1,0,1,1,1,1
0,1,128,0,4,2,2,1,0,-0.638734692,0.626959248,-33.84512306,1.001783999,1,0,1,1,1,1
0,1,128,0,4,2,2,1,0,-0.597614433,8.467741935,33.47788157,60.53480234,1,1,1,1,0,0
0,1,128,0,4,2,2,1,0,0.019189454,10.44776119,-8.159133514,-8.741234465,0,1,0,1,0,0
0,1,128,0,4,2,2,1,0,-0.227532101,2.958236659,74.99073552,19.60041892,1,1,0,0,1,1
0,1,128,0,4,2,2,1,0,-0.26865236,-16.89038031,44.1217966,96.3673779,0,1,1,1,0,1
0,1,128,0,4,2,2,1,0,-0.392013137,-1.037421267,12.6254767,77.50805814,0,0,0,1,1,1
0,1,128,0,4,2,2,1,0,-0.76209547,-5.186304129,37.50412871,36.82002857,1,1,0,0,1,1
0,1,128,0,4,2,2,1,0,-1.091057543,-7.346128392,-22.46954373,-26.61895473,0,0,0,1,1,0
0,0,78,0,161,4,0,2,1,0.802051394,3.398525168,28.44904512,11.28674112,1,0,1,1,1,0
0,0,78,0,161,4,0,2,1,0.637528031,4.456032235,27.84880049,-21.76460294,0,0,1,0,1,1
0,0,78,0,161,4,0,2,1,-0.02056542,1.83865778,-18.66446593,28.08299929,0,0,1,0,0,1
0,0,78,0,161,4,0,2,1,0.55526635,-6.896551724,72.43808967,129.7980703,0,0,0,1,0,1
0,0,78,0,161,4,0,2,1,-0.349612146,-0.770101925,-21.34076281,24.09780762,1,1,0,0,1,0
0,0,78,0,161,4,0,2,1,-1.172228961,-0.979052823,82.26863535,127.2471351,0,0,0,0,0,1
0,0,78,0,161,4,0,2,1,-0.349612146,3.879310345,-33.84883651,3.238072332,0,1,0,0,0,1
0,0,78,0,161,4,0,2,1,2.035976617,1.726263872,34.83983511,-6.990342354,0,1,0,1,0,1
0,0,78,0,161,4,0,2,1,1.624668209,-4.176072235,145.2947008,180.4524112,1,0,0,1,1,0
0,0,78,0,161,4,0,2,1,1.13109812,0.591474607,-29.07851712,-23.69490615,1,0,0,0,0,1
0,0,78,0,161,4,0,2,1,-0.185088783,1.663730671,35.07545579,6.12612693,1,1,0,0,0,0
0,0,78,0,161,4,0,2,1,-0.02056542,-3.213935231,41.71761543,-2.046210568,1,0,0,1,1,1
0,0,78,0,161,4,0,2,1,0.55526635,6.422396048,-35.81662299,-22.27493638,0,0,1,0,0,1
0,0,78,0,161,4,0,2,1,0.308481306,-3.866871874,3.149308888,-13.66772025,0,0,0,0,0,1
0,0,78,0,161,4,0,2,1,-0.678658872,1.368925394,4.306301138,2.078524043,0,0,1,1,1,1
0,0,78,0,161,4,0,2,1,-0.267350465,2.067437854,21.96214105,53.60717676,0,0,1,1,1,0
0,0,78,0,161,4,0,2,1,-0.349612146,-0.182149362,28.2883727,63.71856788,0,0,0,1,0,0
0,0,78,0,161,4,0,2,1,-1.007705598,-5.101431981,13.24033423,84.80385215,0,1,0,1,1,1
0,1,11,4,71,6,0,1,0,2.082948694,-3.102453102,-18.93275693,39.45759735,1,1,0,1,0,0
0,1,11,4,71,6,0,1,0,1.909730507,0.310077519,-26.39539241,-21.7499359,0,0,0,0,0,1
0,1,11,4,71,6,0,1,0,2.082948694,-2.085388192,-2.885282339,62.19509858,0,1,1,1,1,0
0,1,11,4,71,6,0,1,0,0.697203201,-2.29780605,-12.62997872,-9.302523563,0,1,0,1,1,1
0,1,11,4,71,6,0,1,0,0.350766828,-0.015745552,10.75038285,113.8196668,0,1,0,0,1,0
0,1,11,4,71,6,0,1,0,0.177548641,2.821710999,-24.33520434,34.92835874,0,0,1,0,0,1
0,1,11,4,71,6,0,1,0,-0.082278639,2.698443963,19.61299615,54.63454855,1,0,0,1,1,0
0,1,11,4,71,6,0,1,0,-0.168887732,0.751879699,-21.76607249,18.63273152,1,0,0,0,1,0
0,1,11,4,71,6,0,1,0,-0.342105918,1.565335753,-29.70612326,-33.00169813,0,1,1,0,1,1
0,1,11,4,71,6,0,1,1,-0.255496825,0.198137507,-49.43521789,-30.54493447,0,1,0,0,0,1
0,1,11,4,71,6,0,1,1,-0.775151385,5.222348917,-12.11744387,2.348877375,1,0,1,1,1,0
0,1,11,4,71,6,0,1,1,-0.428715012,-2.841918295,32.47928449,42.29909246,0,0,0,1,1,1
0,1,11,4,71,6,0,1,1,-0.168887732,2.570329893,-54.43420379,-46.37310121,1,0,0,0,1,1
0,1,11,4,71,6,0,1,1,-0.168887732,0.810536981,-21.23143352,18.36044134,1,0,1,1,1,0
0,1,11,4,71,6,0,1,1,-0.342105918,2.305936073,22.05682255,85.35813575,1,1,0,1,1,1
0,1,11,4,71,6,0,1,1,-0.428715012,2.969300453,18.75065937,18.51522807,0,1,0,1,1,1
0,1,11,4,71,6,0,1,1,-0.601933198,2.079062958,19.34674727,-26.13655405,1,1,1,1,1,0
0,1,11,4,71,6,0,1,1,-0.948369572,-0.18650917,-22.90459098,-35.50412647,0,0,0,0,0,0
0,1,15,0,12,0,1,6,1,-0.495594628,1.127819549,19.60141517,-43.65282872,0,1,0,1,0,0
0,1,15,0,12,0,1,6,1,-0.123898657,7.054963084,-67.44925595,-63.05075861,0,1,0,1,0,1
0,1,15,0,12,0,1,6,1,-0.123898657,7.054963084,-67.44925595,-63.05075861,0,1,0,1,0,1
0,1,15,0,12,0,1,6,1,-0.123898657,7.054963084,-67.44925595,-63.05075861,0,1,0,1,0,1
0,1,15,0,12,0,1,6,1,-0.973489447,0.233863424,-66.21475705,-69.2328201,1,1,0,0,1,0
0,1,15,0,12,0,1,6,1,-0.867290599,-3.213296399,-20.91669247,-3.623412821,1,1,0,1,1,0
0,1,15,0,12,0,1,6,1,-0.867290599,-3.213296399,-20.91669247,-3.623412821,1,1,0,1,1,0
0,1,15,0,12,0,1,6,1,-0.867290599,-3.213296399,-20.91669247,-3.623412821,1,1,0,1,1,0
0,1,15,0,12,0,1,6,1,1.150487529,5.879180151,-68.98475697,-52.14265171,1,0,1,1,1,1
0,1,15,0,12,0,1,6,1,1.309785802,7.454545455,-54.54786061,-92.5893251,0,0,1,0,1,0
0,0,1,1,222,0,2,2,0,-0.627554003,2.156500308,-3.742329239,0.484469144,1,0,1,1,1,0
0,0,1,1,222,0,2,2,0,2.599866585,0.952380952,57.19198023,86.38835485,0,1,0,1,1,1
0,0,1,1,222,0,2,2,0,0.986156291,4.444444444,4.556510459,93.11388574,0,0,1,0,1,1
0,0,1,1,222,0,2,2,0,-0.44825286,1.840490798,-37.89015955,-11.59530184,1,1,1,1,1,1
0,0,1,1,222,0,2,2,0,-1.165457435,-3.125,-27.92191071,-26.10330609,0,0,1,1,1,1
0,0,1,1,222,0,2,2,0,0.627554003,-4.531722054,-40.75188479,-36.66412537,1,1,0,0,0,1
0,0,1,1,222,0,2,2,0,-0.268951716,-1.798561151,-4.580180695,-23.59431403,0,0,0,0,0,1
0,0,1,1,222,0,2,2,0,-2.061963154,-1.526717557,2.502658073,27.07296904,0,0,0,0,1,0
0,0,1,1,222,0,2,2,0,-0.806855147,-3.557312253,-30.00802846,-55.4149542,0,1,1,0,0,0
0,0,1,1,222,0,2,2,0,0.44825286,-2.376760563,-48.63294115,-37.30638085,0,1,0,0,1,1
0,0,1,1,222,0,2,2,0,-0.089650572,-5.471562275,12.54337522,-17.50228291,0,1,0,1,0,0
0,0,1,1,222,0,2,2,0,-0.986156291,5.953827461,2.988029145,-21.76781923,1,0,1,1,1,1
0,0,1,1,222,0,2,2,0,-0.089650572,-1.101928375,-17.32679876,17.43564611,1,0,1,0,1,0
0,0,1,1,222,0,2,2,0,0.806855147,-2.232746955,14.89854287,-8.055574382,0,1,0,0,0,0
0,0,1,1,222,0,2,2,0,0.44825286,-1.111837802,-41.8169707,-34.68730702,1,1,0,1,0,0
0,0,1,1,222,0,2,2,0,-0.268951716,1.501072194,-65.89532621,-50.03698519,0,0,0,0,0,0
0,0,1,1,222,0,2,2,0,-0.44825286,1.407349492,-40.53419816,-53.88259301,0,1,1,1,0,0
0,0,1,1,222,0,2,2,0,1.165457435,-1.00565682,-22.74199293,6.523466396,0,1,1,1,1,0
0,0,54,7,121,10,2,2,0,-0.881732968,4.797441365,-14.12286217,-31.77401256,1,0,0,0,0,0
0,0,54,7,121,10,2,2,0,-0.881732968,3.2,26.97784356,-10.96777044,0,1,0,1,0,1
0,0,54,7,121,10,2,2,0,-1.1966376,-4.38247012,9.602041225,34.52850101,0,0,1,0,0,0
0,0,54,7,121,10,2,2,1,-1.448561305,-12.08791209,44.57016772,261.6215515,0,0,1,1,0,1
0,0,54,7,121,10,2,2,0,1.1966376,-3.538175047,32.48759985,5.844735445,1,0,1,1,1,1
0,0,54,7,121,10,2,2,1,-0.944713894,-5.360443623,-32.65006614,-35.25463357,0,1,0,1,1,1
0,0,54,7,121,10,2,2,0,-0.377885558,-4.845814978,4.923115503,31.97004411,1,1,1,0,1,1
